Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
1996-06-18,5.05305549,-0.09042848,2.5460141,7.10038575,1.4003646,14.19439872
1996-06-17,5.04545447,-0.09429616,2.55927805,7.0510873,1.28709033,13.93283269
1996-06-14,4.6898191,0.24400665,3.110151,8.18904293,1.37084266,13.94916701
1996-06-13,4.7129234,0.23351543,3.15029171,8.21326013,1.41212262,13.62421118
1996-06-12,4.848529,0.08618308,2.94146835,7.94573765,1.31769939,13.16012181
1996-06-11,3.8308657,1.12927054,3.88806897,10.67932426,1.4968679,13.31949657
1996-06-10,3.38165749,1.58599943,4.35417188,11.82537222,1.5768245,13.74835821
1996-06-07,4.04270154,0.80445474,4.09336672,9.7504913,1.46564032,13.93954765
1996-06-06,3.40534199,1.54868405,3.70286228,11.25509064,1.59966267,13.66225761
1996-06-05,3.03005465,1.86528175,4.46687118,12.45864471,1.63650142,14.02882386
1996-06-04,3.29618566,1.60559131,4.17124897,11.85412144,1.60572714,13.81831233
1996-06-03,3.30638691,1.5513275,4.35494392,11.83640154,1.57225502,13.76718039
1996-05-31,2.6701755,2.20931119,4.6956337,13.54195962,1.76681309,14.19732544
1996-05-30,3.17374549,1.74917836,4.07575894,11.92595769,1.65880589,14.02896862
1996-05-29,1.46025802,3.49276344,5.14861777,16.7720541,2.01672222,14.86963004
1996-05-28,2.06097454,2.88355475,4.42393104,14.93492809,1.95955283,14.77781731
1996-05-24,2.12248585,2.8315075,4.29274354,14.75444521,1.90513106,14.43253857
1996-05-23,2.13762622,2.81181157,4.24526326,14.81251525,1.97045389,14.59040334
1996-05-22,2.66807753,2.23454275,3.92233301,13.23057414,1.7059258,13.83775132
1996-05-21,1.48948719,3.45396967,4.63138292,16.65888719,1.95916843,14.33885261
1996-05-20,2.2688085,2.68949138,4.01940362,14.45155821,1.82150847,14.09818702
1996-05-17,2.27526474,2.61658118,4.36290368,14.44400767,1.75687165,14.004119
1996-05-16,2.3282323,2.58279945,4.26915526,14.51088855,1.77768921,14.04772242
1996-05-15,2.78837408,2.11894308,3.760743,13.12386084,1.63964262,13.68843168
1996-05-14,2.78451782,2.15261335,3.68743239,13.09919199,1.74610345,13.93282883
1996-05-13,2.23287896,2.70936835,4.27950025,14.68652464,1.93521116,14.50998484
1996-05-10,3.93378763,1.014633,2.9139459,10.07865513,1.53346951,13.51817187
1996-05-09,4.12218897,0.77194374,3.01820443,9.7505246,1.45024522,13.17249988
1996-05-08,4.12915253,0.73558964,3.17913068,9.72195568,1.36641003,13.26611622
1996-05-07,3.84911182,1.02384757,3.29271055,10.77166169,1.49121358,13.23776053
1996-05-06,3.57765167,1.30154955,3.4849572,11.53575575,1.4997843,13.23835154
1996-05-03,3.60967705,1.25906953,3.57608833,11.58819439,1.50691782,13.42225072
1996-05-02,3.98345742,0.90808299,3.21013787,10.26373218,1.4440155,13.47746546
1996-05-01,3.34297736,1.55586159,3.43296673,11.78538342,1.49849908,13.62997869
1996-04-30,2.45827771,2.47229918,4.10359842,14.1727248,1.75463837,14.28915287
1996-04-29,2.45848927,2.42497721,4.06954569,14.03873925,1.75063466,14.44516407
1996-04-26,1.1235509,3.82721436,4.63391254,17.59464572,2.09236732,15.10030973
1996-04-25,0.18370647,4.67437265,5.6710594,20.41211202,2.04448367,14.99550343
1996-04-24,0.27863754,4.61875021,5.43784841,20.02363193,2.15263885,15.19260477
1996-04-23,1.06374682,3.84339513,4.80078952,17.80739231,2.00120743,14.76982893
1996-04-22,2.25593788,2.69215085,3.75620141,14.40523917,1.90842412,14.64193251
1996-04-19,3.25890892,1.61360794,3.25254735,11.73386505,1.53017065,13.44333286
1996-04-18,2.42308201,2.46637998,4.08362646,14.09849336,1.76911485,14.16873722
1996-04-17,2.92342175,1.96526387,3.56392063,12.67722854,1.61157979,13.80703718
1996-04-16,2.92097965,1.99090988,3.44456336,12.6537172,1.62782627,14.01823161
1996-04-15,2.93138667,1.9921482,3.38432064,12.7004562,1.5547468,13.69146373
1996-04-12,5.2001338,-1.55148627,3.10869629,6.25206557,0.56937966,13.80898987
1996-04-11,1.5472434,3.34806192,5.1316916,16.86245746,1.8455634,14.36704638
1996-04-10,2.20296102,2.72119855,4.4469523,14.93684767,1.74672133,14.13551573
1996-04-09,2.23379621,2.67700986,4.47946664,14.70861366,1.65419477,13.98564384
1996-04-08,0.83655145,4.11062325,5.50499197,18.60878068,1.89153133,14.33522295
1996-04-05,3.1568267,1.78523666,3.76997631,11.98841915,1.59207072,14.22935338
1996-04-04,1.91117183,2.95777039,4.07141802,15.19905407,1.82210972,14.79296894
1996-04-03,0.38224646,4.59951633,4.68734623,19.45051808,2.1442311,15.64413977
1996-04-02,0.3754146,4.63069506,4.48051936,19.43149708,2.15356993,15.51172265
1996-04-01,0.42162376,4.55637339,4.66278479,19.38422374,2.18045596,15.69684318
1996-03-29,1.88176173,3.0485619,3.81806942,15.41547493,1.84818868,14.81921704
1996-03-28,0.0,4.93355272,5.24767257,20.66528535,2.21875141,15.61023578
1996-03-27,0.0,4.92183664,5.15975366,20.6282652,2.17402208,15.67155648
1996-03-26,0.53334947,4.4697167,4.16255111,18.74550768,2.27724778,15.67473649
1996-03-25,1.74758027,3.2606653,3.3702862,15.40463483,2.02898494,15.0107201
1996-03-22,2.41201013,2.56325794,3.13100113,13.77575855,1.85184597,14.68552153
1996-03-21,3.40423694,1.57199489,2.46638534,10.94318503,1.41762339,13.92361763
1996-03-20,3.14312399,1.86107014,2.56582454,11.77118871,1.57832139,13.97730851
1996-03-19,1.36911689,3.60994264,4.20805529,16.78923767,1.91582291,14.58141392
1996-03-18,1.25201474,3.75906879,4.25038835,17.00369761,2.0872462,15.14291766
1996-03-15,1.78460307,3.11308921,4.1936584,15.6968796,1.84080763,14.4956287
1996-03-14,3.40821499,1.52981108,2.35021733,11.07221114,1.44841454,13.29773378
1996-03-13,3.30186051,1.65980364,2.42356943,11.33000557,1.56870352,13.78252987
1996-03-12,3.09340313,1.88552398,2.63593524,11.76658693,1.67357847,14.01400765
1996-03-11,3.55178103,1.44388426,2.12607961,10.43157809,1.48701775,13.60249056
1996-03-08,2.20657459,2.78980109,2.88776,14.39737068,1.97310195,14.21369566
1996-03-07,1.73563236,3.20885823,2.13100665,15.14041973,2.58835099,15.90944738
1996-03-06,2.02974416,2.87589392,1.96562281,14.39629101,2.23693726,15.04571833
1996-03-05,3.5e-07,4.92865508,2.07332869,19.51992125,3.52641925,17.06276195
1996-03-04,1.93323282,2.99402986,1.16505185,14.42610097,2.58747142,15.14200414
1996-03-01,1.9249427,3.00378066,1.45412291,14.48066702,2.63170704,15.40577565
1996-02-29,1.95547258,2.9942204,1.98978177,14.52272667,2.57526037,15.66973678
1996-02-28,1.96060804,2.96867622,1.79331191,14.60888064,2.64386558,15.70107234
1996-02-27,2.09672501,2.85660512,1.14027245,14.36212291,2.75840693,15.46144184
1996-02-26,4.23565236,0.77241863,-0.00062417,8.51041218,1.29252273,15.09021312
1996-02-23,3.99196234,0.95249138,0.00330961,9.08146422,1.61750005,14.69016831
1996-02-22,4.0076469,1.01368758,0.02246217,8.7959954,1.24237574,14.52076466
1996-02-21,4.06151567,0.97926571,0.31212537,8.62194297,1.0999113,14.2417938
1996-02-20,4.01138877,0.86913834,0.42808989,8.75982875,1.32736863,14.4125862
1996-02-16,4.12432988,0.90345825,-0.13943552,8.20762803,0.63983127,15.67885865
1996-02-15,4.18983999,0.94021469,-0.48257931,7.80436178,0.69419857,16.00723672
1996-02-14,4.03826678,1.08212309,-0.51040068,8.00921676,0.87244519,15.82799735
1996-02-13,4.09911689,0.95445948,-0.66831272,7.62455867,1.04629368,15.90709778
1996-02-12,4.12876081,0.94510495,-0.38065252,7.59425588,0.81154421,16.16786579
1996-02-09,4.23479618,0.86510846,-0.32861151,7.47103988,0.68673694,16.34866115
1996-02-08,4.37387359,0.77707361,-0.41918331,7.0643153,0.61687989,17.05222094
1996-02-07,4.42358747,0.77626898,-0.54985735,6.85201772,0.62789944,17.09210032
1996-02-06,4.45218177,0.8044547,-0.46258812,6.76766295,0.53381669,17.83390738
1996-02-05,4.59041266,0.67099519,-0.84721672,6.3458956,0.69955428,17.69742585
1996-02-02,4.36236007,0.85440945,-0.46735183,7.11824972,0.61135656,17.44757463
1996-02-01,4.37312675,0.94893072,-0.27757507,6.83077799,0.49152464,17.7569174
1996-01-31,4.46361201,0.79735458,-0.49872482,6.2641732,0.71357799,17.39827241
1996-01-30,4.59749437,0.76829311,-0.47157374,5.85615756,0.55556837,17.98110319
1996-01-29,4.62882792,0.83554259,-0.4437133,5.9691868,0.49693123,18.17791721
1996-01-26,4.77026225,0.61151096,-0.66412627,5.44099312,0.61606672,19.44908471
1996-01-25,4.80679819,0.70652165,-0.74907491,5.59423231,0.51513798,19.86207089
1996-01-24,4.57142243,0.77918565,-0.00320872,5.94647123,0.41780055,18.55795167
1996-01-23,4.63862253,0.81928029,-0.34919775,5.96412087,0.49134356,18.73300746
1996-01-22,4.60446192,0.80274975,-0.16280643,6.01244812,0.44696386,19.50780656
1996-01-19,4.5795358,0.75336127,-0.00249102,5.92770458,0.39143122,20.3526188
1996-01-18,4.56722716,0.79828252,-0.00158751,6.13293732,0.35440256,21.06152264
1996-01-17,4.59308446,0.76437698,-0.15442521,5.97726053,0.48490228,20.16225268
1996-01-16,4.64813973,0.7307908,-0.24043125,6.01674991,0.48265806,19.16416661
1996-01-12,4.64983554,0.74728991,-0.0010402,6.16394932,0.45699568,18.20268141
1996-01-11,4.77122482,0.56779803,-0.00094461,5.75254926,0.46379312,18.82206432
1996-01-10,4.82198867,0.55494011,-0.07845875,5.52391832,0.41431096,18.40317233
1996-01-09,4.73821949,0.63086968,-0.00090078,5.52986346,0.48547329,19.48119537
1996-01-08,4.75137877,0.61778265,-0.00064549,5.38909985,0.52027629,19.72806737
1996-01-05,4.65588297,0.60780533,8.734e-05,5.56694389,0.82320561,17.98574517
1996-01-04,4.64636454,0.60838687,-0.00062026,5.63952627,0.81768603,19.0580396
1996-01-03,3.80896059,1.36164465,0.00075596,7.63041572,2.25193736,16.225441
1996-01-02,4.77831627,0.52911027,-0.00033855,5.27356875,0.64532947,22.31609166
1995-12-29,4.84325576,-0.4927534,1.50421668,5.21466788,0.19918956,24.27459234
1995-12-28,4.86514206,-0.77035052,1.89586025,5.02599945,0.1835801,22.17952444
1995-12-27,4.85566291,0.1261992,0.85803261,5.02995774,0.2810298,21.0458435
1995-12-26,4.93168408,0.07124609,0.77002972,4.99568779,0.23958537,22.22553323
1995-12-22,5.00659956,-0.70039426,1.56822611,5.14116904,0.18082495,25.87585322
1995-12-21,5.04493833,-0.55062918,1.4363258,5.19940972,0.14655039,25.33562132
1995-12-20,5.02535436,-1.37164306,2.49145025,5.23266525,0.12024092,25.05466194
1995-12-19,5.00602888,0.04581147,1.03454474,5.14902849,0.1858579,22.38186475
1995-12-18,5.11030587,-0.463611,1.53266466,4.91475419,0.14110577,22.37965647
1995-12-15,4.97960465,0.54988952,-0.00768685,4.9982724,0.45488739,22.47194926
1995-12-14,4.96613885,0.56831552,-0.00052888,4.99123182,0.57835923,22.49545451
1995-12-13,5.05858943,0.51681128,-0.00171054,4.85705511,0.43238312,25.58034871
1995-12-12,5.06212855,0.5328274,-0.11244123,4.75574295,0.4868857,25.3685213
1995-12-11,5.02346007,0.55805563,-0.00035631,4.92083827,0.44232894,25.61323865
1995-12-08,5.03859022,0.36319132,6.292e-05,4.69829603,0.80063807,23.66995079
1995-12-07,5.03609398,0.61088724,0.00010749,5.11077427,0.29956108,26.66992658
1995-12-06,5.01535578,0.73398313,-9.789e-05,5.30802345,0.26314057,29.27603541
1995-12-05,4.91395586,0.69083349,-0.00016496,5.65382332,0.47177904,27.92771409
1995-12-04,4.68826173,0.7685417,6.04e-05,5.77135548,0.99079564,22.31705833
